epoch,dice_coef,iou,learning_rate,loss,val_dice_coef,val_iou,val_loss
40,0.4774090349674225,0.3142513036727905,1.0000000116860974e-07,0.5225909948348999,0.40475571155548096,0.25432127714157104,0.595244288444519
41,0.4774717092514038,0.3143121004104614,1.0000000116860974e-07,0.5225282311439514,0.405616819858551,0.25498899817466736,0.594383180141449
42,0.47709715366363525,0.3139772415161133,1.0000000116860974e-07,0.5229029655456543,0.403682678937912,0.25353121757507324,0.5963173508644104
43,0.477993369102478,0.3148009479045868,1.0000000116860974e-07,0.5220066905021667,0.40540558099746704,0.25480738282203674,0.594594419002533
44,0.47841012477874756,0.3151482045650482,1.0000000116860974e-07,0.5215899348258972,0.40297627449035645,0.25299176573753357,0.5970237255096436
45,0.4786469638347626,0.31537359952926636,1.0000000116860974e-07,0.521353006362915,0.40134233236312866,0.2516802251338959,0.5986576676368713
46,0.47805964946746826,0.31483471393585205,1.0000000116860974e-07,0.5219403505325317,0.4034081995487213,0.2532408535480499,0.5965918302536011
47,0.4783821702003479,0.31512194871902466,1.0000000116860974e-07,0.5216178297996521,0.40116631984710693,0.2514421343803406,0.5988336801528931
48,0.47801288962364197,0.3147679567337036,1.0000000116860974e-07,0.5219871997833252,0.3978889286518097,0.24894902110099792,0.6021111011505127
49,0.4780859351158142,0.3148372173309326,1.0000000116860974e-07,0.521914005279541,0.39694949984550476,0.24820780754089355,0.6030505299568176
50,0.4784660339355469,0.3151712119579315,1.0000000116860974e-07,0.5215339660644531,0.39610493183135986,0.24754323065280914,0.6038950681686401
51,0.47929778695106506,0.31590893864631653,1.0000000116860974e-07,0.5207021832466125,0.3989259600639343,0.249700129032135,0.6010740399360657
52,0.478143572807312,0.314883291721344,1.0000000116860974e-07,0.521856427192688,0.3947630524635315,0.2464873492717743,0.6052368879318237
53,0.4791962206363678,0.3158237636089325,1.0000000116860974e-07,0.5208037495613098,0.39722931385040283,0.24836423993110657,0.6027706861495972
54,0.4787806272506714,0.3154436945915222,1.0000000116860974e-07,0.5212193131446838,0.39421048760414124,0.24608319997787476,0.6057895421981812
55,0.479260116815567,0.31588947772979736,1.0000000116860974e-07,0.5207399129867554,0.3936694264411926,0.24565818905830383,0.6063305735588074
56,0.4797709882259369,0.31630387902259827,1.0000000116860974e-07,0.5202291011810303,0.39349937438964844,0.2455252707004547,0.6065006256103516
57,0.4796270728111267,0.3162100613117218,1.0000000116860974e-07,0.5203728675842285,0.3921896815299988,0.24446767568588257,0.6078103184700012
58,0.47958406805992126,0.3161660134792328,1.0000000116860974e-07,0.5204159617424011,0.39194726943969727,0.2442757785320282,0.6080527305603027
59,0.4791702628135681,0.3157753348350525,1.0000000116860974e-07,0.5208297371864319,0.39519375562667847,0.2467634230852127,0.6048061847686768
60,0.4793645441532135,0.3159465789794922,1.0000000116860974e-07,0.5206354856491089,0.39165565371513367,0.24404573440551758,0.6083443760871887
61,0.4803391695022583,0.3168172240257263,1.0000000116860974e-07,0.5196607708930969,0.39375489950180054,0.2456037998199463,0.6062451004981995
62,0.4799317717552185,0.316478967666626,1.0000000116860974e-07,0.5200681686401367,0.3928379416465759,0.2450011670589447,0.6071619987487793
63,0.479853093624115,0.3163498044013977,1.0000000116860974e-07,0.5201469659805298,0.39173367619514465,0.24410346150398254,0.608266294002533
64,0.48077404499053955,0.3171965181827545,1.0000000116860974e-07,0.5192259550094604,0.39525091648101807,0.24680453538894653,0.6047490835189819
65,0.48062875866889954,0.3170672059059143,1.0000000116860974e-07,0.5193712711334229,0.39319753646850586,0.24527980387210846,0.6068024635314941
66,0.47985246777534485,0.3163608908653259,1.0000000116860974e-07,0.5201475620269775,0.3918217420578003,0.2441670298576355,0.6081782579421997
67,0.4804781675338745,0.3169058561325073,1.0000000116860974e-07,0.5195218324661255,0.3929134011268616,0.24505093693733215,0.6070865988731384
68,0.48035717010498047,0.31678226590156555,1.0000000116860974e-07,0.5196428894996643,0.3952109217643738,0.24676570296287537,0.604789137840271
69,0.4808281362056732,0.3172592222690582,1.0000000116860974e-07,0.5191718339920044,0.3953239321708679,0.24685388803482056,0.6046760678291321
70,0.48094892501831055,0.31734204292297363,1.0000000116860974e-07,0.5190510749816895,0.3939531147480011,0.24574905633926392,0.6060469150543213
71,0.4814904034137726,0.3178245425224304,1.0000000116860974e-07,0.5185096263885498,0.39187076687812805,0.2442011684179306,0.6081292033195496
72,0.48089149594306946,0.31725409626960754,1.0000000116860974e-07,0.5191085338592529,0.3941068649291992,0.2458679974079132,0.6058931350708008
73,0.4811103641986847,0.31747326254844666,1.0000000116860974e-07,0.5188896656036377,0.3955325782299042,0.247013658285141,0.6044673919677734
74,0.4809647798538208,0.3173266351222992,1.0000000116860974e-07,0.5190351605415344,0.39464783668518066,0.24628937244415283,0.6053521633148193
75,0.4814205765724182,0.31775686144828796,1.0000000116860974e-07,0.5185794830322266,0.3928394019603729,0.24495333433151245,0.6071605682373047
76,0.4814823567867279,0.31780102849006653,1.0000000116860974e-07,0.5185176730155945,0.3963004946708679,0.24761459231376648,0.6036995649337769
77,0.4814261198043823,0.31772252917289734,1.0000000116860974e-07,0.5185738205909729,0.3929392695426941,0.24502915143966675,0.6070607304573059
78,0.4814670979976654,0.3177797794342041,1.0000000116860974e-07,0.518532931804657,0.39290663599967957,0.24500307440757751,0.6070933938026428
79,0.4820132851600647,0.3182308077812195,1.0000000116860974e-07,0.5179867744445801,0.39442768692970276,0.24622535705566406,0.6055722832679749
