epoch,dice_coef,iou,learning_rate,loss,val_dice_coef,val_iou,val_loss
21,0.8525409698486328,0.7438505291938782,1.9999999494757503e-05,0.14745812118053436,0.6429864764213562,0.4973914623260498,0.357013463973999
22,0.8545443415641785,0.7469181418418884,1.9999999949504854e-06,0.14545641839504242,0.6565329432487488,0.512272834777832,0.34346693754196167
23,0.8553996682167053,0.7482312321662903,1.9999999949504854e-06,0.14460088312625885,0.6564618349075317,0.5123381614685059,0.34353816509246826
24,0.8557561635971069,0.7487773299217224,1.9999999949504854e-06,0.1442447006702423,0.6552508473396301,0.5111134648323059,0.34474921226501465
25,0.8559848666191101,0.7491277456283569,1.9999999949504854e-06,0.144015371799469,0.6569383144378662,0.5128790736198425,0.34306174516677856
26,0.8561544418334961,0.749387800693512,1.9999999949504854e-06,0.14384540915489197,0.6551266312599182,0.5107645988464355,0.3448732793331146
27,0.8562958240509033,0.7496034502983093,1.9999999949504854e-06,0.14370431005954742,0.6552693843841553,0.510915219783783,0.3447307050228119
28,0.8564161062240601,0.7497870326042175,1.9999999949504854e-06,0.14358429610729218,0.6570956707000732,0.5127278566360474,0.3429044187068939
29,0.856517493724823,0.749942421913147,1.9999999949504854e-06,0.14348269999027252,0.6539175510406494,0.509337842464447,0.34608250856399536
30,0.85660719871521,0.7500795722007751,1.9999999949504854e-06,0.14339344203472137,0.6567226648330688,0.5122089982032776,0.34327730536460876
31,0.8566865921020508,0.7502005100250244,1.9999999949504854e-06,0.14331379532814026,0.6533511281013489,0.508618950843811,0.34664902091026306
32,0.8567608594894409,0.7503145933151245,1.9999999949504854e-06,0.14323900640010834,0.6558448672294617,0.5113168954849243,0.34415504336357117
33,0.8568277955055237,0.7504187226295471,1.9999999949504854e-06,0.14317135512828827,0.6570035219192505,0.5126047134399414,0.3429967164993286
34,0.8569033145904541,0.7505325675010681,2.0000000233721948e-07,0.1430962234735489,0.6568548679351807,0.5123620629310608,0.34314510226249695
35,0.8569336533546448,0.7505784630775452,2.0000000233721948e-07,0.14306627213954926,0.6569228172302246,0.5124557614326477,0.3430770933628082
36,0.8569504022598267,0.7506048083305359,2.0000000233721948e-07,0.14304928481578827,0.6569543480873108,0.5124945640563965,0.34304574131965637
37,0.8569645285606384,0.750625491142273,2.0000000233721948e-07,0.143035426735878,0.6566663384437561,0.5121870040893555,0.3433336317539215
38,0.8569782972335815,0.7506460547447205,2.0000000233721948e-07,0.1430218666791916,0.6565672755241394,0.5121091604232788,0.343432754278183
39,0.8569921255111694,0.7506662011146545,1.0000000116860974e-07,0.14300857484340668,0.6565402150154114,0.5120686292648315,0.34345969557762146
40,0.8569984436035156,0.7506777048110962,1.0000000116860974e-07,0.14300161600112915,0.656496524810791,0.512051522731781,0.3435033857822418
41,0.8570049405097961,0.7506877183914185,1.0000000116860974e-07,0.14299499988555908,0.6564042568206787,0.5119560360908508,0.34359562397003174
42,0.857011079788208,0.7506968975067139,1.0000000116860974e-07,0.14298878610134125,0.6564863324165344,0.5120550394058228,0.3435136675834656
43,0.857017457485199,0.7507054805755615,1.0000000116860974e-07,0.1429828554391861,0.6564827561378479,0.5120500326156616,0.34351715445518494
44,0.8570232391357422,0.7507144212722778,1.0000000116860974e-07,0.14297688007354736,0.6566428542137146,0.512208104133606,0.3433572053909302
45,0.8570291996002197,0.7507238388061523,1.0000000116860974e-07,0.14297087490558624,0.6566032767295837,0.5121703147888184,0.3433969020843506
46,0.8570346832275391,0.7507326602935791,1.0000000116860974e-07,0.14296530187129974,0.6565669775009155,0.5121345520019531,0.3434329330921173
47,0.857040286064148,0.7507412433624268,1.0000000116860974e-07,0.1429595798254013,0.6564256548881531,0.5119964480400085,0.34357455372810364
48,0.8570456504821777,0.7507501840591431,1.0000000116860974e-07,0.14295396208763123,0.6563696265220642,0.5119442343711853,0.3436304032802582
49,0.8570508360862732,0.7507584691047668,1.0000000116860974e-07,0.14294859766960144,0.656363308429718,0.5119322538375854,0.343636691570282
50,0.8570566177368164,0.7507674098014832,1.0000000116860974e-07,0.14294306933879852,0.6564170718193054,0.5120015740394592,0.3435828983783722
51,0.8570618629455566,0.7507743239402771,1.0000000116860974e-07,0.14293769001960754,0.6563721299171448,0.5119323134422302,0.3436278998851776
52,0.8570670485496521,0.7507820725440979,1.0000000116860974e-07,0.14293266832828522,0.6562914848327637,0.5118497014045715,0.34370848536491394
53,0.8570714592933655,0.7507897615432739,1.0000000116860974e-07,0.14292794466018677,0.6562525629997253,0.5118156671524048,0.343747615814209
54,0.8570776581764221,0.7507975101470947,1.0000000116860974e-07,0.14292261004447937,0.6563781499862671,0.5119659900665283,0.3436219096183777
55,0.8570821285247803,0.7508053183555603,1.0000000116860974e-07,0.14291773736476898,0.6563767194747925,0.5119401812553406,0.3436233401298523
56,0.8570871949195862,0.7508124113082886,1.0000000116860974e-07,0.14291322231292725,0.6564701199531555,0.5120607614517212,0.34352990984916687
57,0.8570921421051025,0.7508198618888855,1.0000000116860974e-07,0.14290836453437805,0.6567186117172241,0.5122998356819153,0.3432813286781311
58,0.8570967316627502,0.7508270740509033,1.0000000116860974e-07,0.14290384948253632,0.6566945910453796,0.5122892260551453,0.34330540895462036
59,0.8571006655693054,0.75083327293396,1.0000000116860974e-07,0.14289964735507965,0.6565792560577393,0.5121726393699646,0.34342071413993835
60,0.8571051359176636,0.7508403062820435,1.0000000116860974e-07,0.14289475977420807,0.6565551161766052,0.5121410489082336,0.3434447944164276
61,0.8571091890335083,0.750846803188324,1.0000000116860974e-07,0.14289025962352753,0.656658947467804,0.5122509002685547,0.3433409333229065
62,0.8571139574050903,0.7508534789085388,1.0000000116860974e-07,0.14288583397865295,0.656461775302887,0.5120550394058228,0.34353819489479065
63,0.8571186065673828,0.7508603930473328,1.0000000116860974e-07,0.1428810954093933,0.6564909219741821,0.5120765566825867,0.34350907802581787
64,0.8571231365203857,0.7508672475814819,1.0000000116860974e-07,0.14287690818309784,0.6564398407936096,0.5120437741279602,0.343560129404068
65,0.8571277856826782,0.7508739233016968,1.0000000116860974e-07,0.1428726762533188,0.6565348505973816,0.5121526122093201,0.34346526861190796
66,0.8571315407752991,0.750880241394043,1.0000000116860974e-07,0.1428685188293457,0.6565569639205933,0.5121591091156006,0.34344300627708435
67,0.8571358323097229,0.7508862018585205,1.0000000116860974e-07,0.14286458492279053,0.6565939784049988,0.5122140049934387,0.3434060513973236
68,0.8571392893791199,0.7508918046951294,1.0000000116860974e-07,0.1428607851266861,0.6565877199172974,0.5121995806694031,0.34341222047805786
69,0.8571431040763855,0.7508978247642517,1.0000000116860974e-07,0.1428571492433548,0.6566066145896912,0.5121949315071106,0.34339359402656555
70,0.8571474552154541,0.7509047985076904,1.0000000116860974e-07,0.14285284280776978,0.6564988493919373,0.5120865106582642,0.3435010313987732
71,0.8571518063545227,0.7509115934371948,1.0000000116860974e-07,0.14284834265708923,0.65628981590271,0.5118891596794128,0.3437100946903229
72,0.8571560978889465,0.7509182691574097,1.0000000116860974e-07,0.14284417033195496,0.6562875509262085,0.5118953585624695,0.3437124490737915
73,0.8571600914001465,0.7509239912033081,1.0000000116860974e-07,0.1428401619195938,0.6562434434890747,0.5118445754051208,0.343756765127182
74,0.8571640849113464,0.75093013048172,1.0000000116860974e-07,0.14283612370491028,0.6563629508018494,0.5119644403457642,0.343637079000473
75,0.8571673035621643,0.7509362101554871,1.0000000116860974e-07,0.14283229410648346,0.6563870906829834,0.5119712948799133,0.34361305832862854
76,0.8571719527244568,0.750942051410675,1.0000000116860974e-07,0.142828568816185,0.6562787294387817,0.511889636516571,0.3437212407588959
77,0.8571755290031433,0.7509479522705078,1.0000000116860974e-07,0.14282485842704773,0.6560345888137817,0.5116207599639893,0.3439652919769287
78,0.8571791052818298,0.7509530782699585,1.0000000116860974e-07,0.14282125234603882,0.6559446454048157,0.5115606188774109,0.34405526518821716
79,0.8571823835372925,0.7509574294090271,1.0000000116860974e-07,0.1428181380033493,0.6560404300689697,0.511650562286377,0.3439596891403198
80,0.857185423374176,0.7509626150131226,1.0000000116860974e-07,0.1428145468235016,0.6559077501296997,0.5115083456039429,0.3440922498703003
81,0.8571890592575073,0.7509676814079285,1.0000000116860974e-07,0.14281132817268372,0.6559930443763733,0.5115916132926941,0.3440069556236267
82,0.8571919202804565,0.750973105430603,1.0000000116860974e-07,0.14280813932418823,0.6560049057006836,0.5116044878959656,0.34399527311325073
83,0.8571959137916565,0.7509787082672119,1.0000000116860974e-07,0.14280438423156738,0.6560141444206238,0.511629045009613,0.3439856171607971
84,0.8571992516517639,0.7509834170341492,1.0000000116860974e-07,0.14280109107494354,0.6560652256011963,0.5116500854492188,0.3439346253871918
85,0.8572021722793579,0.7509883046150208,1.0000000116860974e-07,0.14279791712760925,0.655866265296936,0.5114582777023315,0.3441337049007416
86,0.857205331325531,0.7509938478469849,1.0000000116860974e-07,0.14279474318027496,0.6558764576911926,0.5114966034889221,0.34412339329719543
87,0.8572091460227966,0.7509987950325012,1.0000000116860974e-07,0.14279107749462128,0.6560717821121216,0.5116499662399292,0.34392839670181274
88,0.8572126030921936,0.7510042786598206,1.0000000116860974e-07,0.14278730750083923,0.6559665203094482,0.5115376710891724,0.34403347969055176
89,0.8572158813476562,0.7510090470314026,1.0000000116860974e-07,0.14278407394886017,0.6558599472045898,0.5114140510559082,0.34413984417915344
90,0.8572189807891846,0.7510144710540771,1.0000000116860974e-07,0.14278097450733185,0.6558374762535095,0.5113864541053772,0.3441625237464905
91,0.857222318649292,0.7510195970535278,1.0000000116860974e-07,0.1427774578332901,0.6559093594551086,0.5114439725875854,0.3440905213356018
92,0.8572259545326233,0.7510247826576233,1.0000000116860974e-07,0.14277403056621552,0.6558935046195984,0.5114274024963379,0.3441062271595001
93,0.857229471206665,0.751030445098877,1.0000000116860974e-07,0.14277054369449615,0.6558297872543335,0.511361837387085,0.34417036175727844
94,0.8572335243225098,0.7510362267494202,1.0000000116860974e-07,0.1427668035030365,0.6558584570884705,0.5113861560821533,0.34414157271385193
95,0.857236921787262,0.7510412931442261,1.0000000116860974e-07,0.14276352524757385,0.6558198928833008,0.5113545060157776,0.34417983889579773
96,0.8572395443916321,0.7510455250740051,1.0000000116860974e-07,0.14276064932346344,0.6557443141937256,0.5112491250038147,0.34425556659698486
97,0.8572429418563843,0.7510501146316528,1.0000000116860974e-07,0.14275750517845154,0.6559239625930786,0.5114375352859497,0.3440760374069214
98,0.857245683670044,0.7510548233985901,1.0000000116860974e-07,0.1427544802427292,0.6557605862617493,0.5112799406051636,0.3442392647266388
99,0.8572484850883484,0.7510595321655273,1.0000000116860974e-07,0.14275173842906952,0.6557852029800415,0.5113095045089722,0.34421464800834656
