epoch,dice_coef,iou,learning_rate,loss,val_dice_coef,val_iou,val_loss
26,0.8489884734153748,0.7383348941802979,1.9999999949504854e-06,0.15101167559623718,0.6588241457939148,0.5221285223960876,0.34117597341537476
27,0.8492138981819153,0.7386768460273743,2.0000000233721948e-07,0.15078675746917725,0.6590591669082642,0.5225471258163452,0.340940922498703
28,0.8493070602416992,0.7388187050819397,2.0000000233721948e-07,0.15069304406642914,0.6590462327003479,0.5225289463996887,0.340953528881073
29,0.8493624329566956,0.7389025688171387,2.0000000233721948e-07,0.1506376564502716,0.6590307354927063,0.5225037336349487,0.34096917510032654
30,0.8494094610214233,0.7389739155769348,2.0000000233721948e-07,0.15059059858322144,0.6590112447738647,0.5224737524986267,0.3409886956214905
31,0.8494531512260437,0.739039957523346,2.0000000233721948e-07,0.15054741501808167,0.6590446829795837,0.5224966406822205,0.34095555543899536
32,0.8494952917098999,0.7391033172607422,1.0000000116860974e-07,0.15050528943538666,0.6589205861091614,0.5223603844642639,0.3410794734954834
33,0.8495166301727295,0.7391372323036194,1.0000000116860974e-07,0.15048359334468842,0.6589203476905823,0.5223532319068909,0.3410797119140625
34,0.8495368957519531,0.739166259765625,1.0000000116860974e-07,0.1504635512828827,0.658933699131012,0.5223596096038818,0.3410663902759552
35,0.8495556712150574,0.7391967177391052,1.0000000116860974e-07,0.15044404566287994,0.6589429378509521,0.5223615169525146,0.3410571217536926
36,0.8495752215385437,0.7392247915267944,1.0000000116860974e-07,0.15042516589164734,0.6589459180831909,0.5223585367202759,0.3410540521144867
37,0.8495932817459106,0.7392536997795105,1.0000000116860974e-07,0.1504066288471222,0.6589550971984863,0.5223603844642639,0.3410450518131256
38,0.8496115803718567,0.7392799258232117,1.0000000116860974e-07,0.15038850903511047,0.6589643359184265,0.5223624110221863,0.3410355746746063
39,0.8496297597885132,0.7393073439598083,1.0000000116860974e-07,0.15037070214748383,0.658958375453949,0.5223491191864014,0.34104159474372864
40,0.849646270275116,0.7393341660499573,1.0000000116860974e-07,0.1503533273935318,0.658940851688385,0.5223252177238464,0.3410594165325165
41,0.8496634364128113,0.7393597960472107,1.0000000116860974e-07,0.15033625066280365,0.658937931060791,0.5223166346549988,0.34106209874153137
42,0.8496809005737305,0.7393852472305298,1.0000000116860974e-07,0.15031951665878296,0.6589416861534119,0.5223158597946167,0.34105831384658813
43,0.8496970534324646,0.7394090890884399,1.0000000116860974e-07,0.15030314028263092,0.6589428782463074,0.5223113894462585,0.34105709195137024
44,0.8497128486633301,0.739434540271759,1.0000000116860974e-07,0.15028713643550873,0.6589480638504028,0.5223100781440735,0.3410520851612091
45,0.8497288227081299,0.7394582629203796,1.0000000116860974e-07,0.15027132630348206,0.658951461315155,0.522307276725769,0.34104859828948975
46,0.849744439125061,0.7394819855690002,1.0000000116860974e-07,0.1502556949853897,0.6589526534080505,0.52230304479599,0.3410472869873047
47,0.8497591614723206,0.7395046949386597,1.0000000116860974e-07,0.15024049580097198,0.6589579582214355,0.5223026275634766,0.3410419523715973
48,0.8497740626335144,0.739527702331543,1.0000000116860974e-07,0.1502254754304886,0.6589658260345459,0.5223054885864258,0.3410341739654541
49,0.849789023399353,0.7395502924919128,1.0000000116860974e-07,0.15021081268787384,0.658977210521698,0.5223121047019958,0.3410227298736572
50,0.8498044013977051,0.7395724058151245,1.0000000116860974e-07,0.15019600093364716,0.6589757204055786,0.5223065614700317,0.3410243093967438
51,0.8498188257217407,0.739594042301178,1.0000000116860974e-07,0.15018165111541748,0.6589827537536621,0.522307813167572,0.3410172462463379
52,0.8498331308364868,0.7396160364151001,1.0000000116860974e-07,0.1501673310995102,0.6589868068695068,0.5223051905632019,0.3410133719444275
53,0.8498465418815613,0.7396371960639954,1.0000000116860974e-07,0.150153249502182,0.6589821577072144,0.5222944617271423,0.34101778268814087
54,0.8498603105545044,0.7396578192710876,1.0000000116860974e-07,0.15013918280601501,0.6589746475219727,0.5222813487052917,0.3410254120826721
55,0.8498752117156982,0.7396791577339172,1.0000000116860974e-07,0.15012548863887787,0.6589673161506653,0.5222696661949158,0.34103259444236755
56,0.8498881459236145,0.7396999597549438,1.0000000116860974e-07,0.15011192858219147,0.658964216709137,0.5222609639167786,0.3410356640815735
57,0.8499019145965576,0.7397204041481018,1.0000000116860974e-07,0.15009863674640656,0.6589736938476562,0.5222660303115845,0.34102654457092285
58,0.8499144911766052,0.7397405505180359,1.0000000116860974e-07,0.1500852108001709,0.6589789390563965,0.5222664475440979,0.34102103114128113
59,0.8499281406402588,0.7397595047950745,1.0000000116860974e-07,0.15007229149341583,0.6589930057525635,0.5222753882408142,0.34100696444511414
60,0.8499404788017273,0.7397792935371399,1.0000000116860974e-07,0.1500592976808548,0.6590101718902588,0.5222873687744141,0.3409897983074188
61,0.849953830242157,0.7397985458374023,1.0000000116860974e-07,0.1500464230775833,0.659026026725769,0.5222977995872498,0.34097397327423096
62,0.8499656915664673,0.7398179769515991,1.0000000116860974e-07,0.15003380179405212,0.6590476632118225,0.522312343120575,0.3409523665904999
63,0.8499788045883179,0.7398369312286377,1.0000000116860974e-07,0.1500212550163269,0.6590594053268433,0.5223178863525391,0.3409405052661896
64,0.8499912023544312,0.7398556470870972,1.0000000116860974e-07,0.15000882744789124,0.659073531627655,0.5223234295845032,0.34092649817466736
65,0.8500034809112549,0.7398749589920044,1.0000000116860974e-07,0.14999647438526154,0.6590913534164429,0.5223348736763,0.3409087359905243
66,0.8500155210494995,0.7398927211761475,1.0000000116860974e-07,0.14998453855514526,0.6591084003448486,0.522347092628479,0.3408915102481842
67,0.850027859210968,0.7399118542671204,1.0000000116860974e-07,0.14997246861457825,0.6591143012046814,0.5223494172096252,0.3408857583999634
68,0.8500401973724365,0.7399283051490784,1.0000000116860974e-07,0.1499607264995575,0.659109354019165,0.5223409533500671,0.34089043736457825
69,0.85005122423172,0.739946722984314,1.0000000116860974e-07,0.1499491184949875,0.6591196060180664,0.5223464369773865,0.34088048338890076
70,0.8500620722770691,0.7399641275405884,1.0000000116860974e-07,0.14993734657764435,0.659130871295929,0.522354006767273,0.3408692181110382
71,0.8500742316246033,0.7399811148643494,1.0000000116860974e-07,0.14992588758468628,0.6591458916664124,0.5223647952079773,0.3408542275428772
72,0.8500849008560181,0.7399988770484924,1.0000000116860974e-07,0.1499144732952118,0.6591493487358093,0.5223656296730042,0.3408508002758026
73,0.8500970005989075,0.740015983581543,1.0000000116860974e-07,0.14990314841270447,0.6591523289680481,0.5223650336265564,0.3408476412296295
74,0.8501079678535461,0.7400336265563965,1.0000000116860974e-07,0.14989185333251953,0.6591644287109375,0.5223729014396667,0.34083566069602966
75,0.8501200079917908,0.7400503158569336,1.0000000116860974e-07,0.14988066256046295,0.6591628789901733,0.5223669409751892,0.3408372104167938
76,0.850130021572113,0.7400662899017334,1.0000000116860974e-07,0.14986978471279144,0.6591605544090271,0.5223610401153564,0.3408394753932953
77,0.8501404523849487,0.7400833368301392,1.0000000116860974e-07,0.14985869824886322,0.6591570377349854,0.5223549008369446,0.3408430218696594
78,0.850152313709259,0.7401002645492554,1.0000000116860974e-07,0.14984793961048126,0.6591575741767883,0.5223498344421387,0.340842604637146
79,0.8501630425453186,0.7401160001754761,1.0000000116860974e-07,0.1498371809720993,0.659166157245636,0.5223525166511536,0.34083375334739685
